2019/04/21,135
2019/04/21,130
2019/04/21,139
2019/04/21,139
2019/04/21,138
2019/04/21,36000
2019/04/21,36040
2019/04/21,3600
2019/04/21,3700
2019/04/21,4200
2019/04/21,4800
2019/04/21,4960
